iso-3,year,n_cellphones,population
TUV,1967,0.0,5657.0
TZA,1967,0.0,12346286.0
UGA,1967,0.0,9393432.0
UKR,1967,0.0,46235370.0
URY,1967,0.0,2731847.0
USA,1967,0.0,198712000.0
UZB,1967,0.0,10881533.0
VCT,1967,0.0,94382.0
VEN,1967,0.0,10338848.0
VGB,1967,0.0,8337.0
VIR,1967,0.0,49100.0
VNM,1967,0.0,39282564.0
VUT,1967,0.0,79311.0
WSM,1967,0.0,135752.0
XKX,1967,0.0,1135000.0
YEM,1967,0.0,6368014.0
ZAF,1967,0.0,20410677.0
ZMB,1967,0.0,3901288.0
ZWE,1967,0.0,4734694.0
ABW,1968,0.0,59471.0
AFG,1968,0.0,10247780.0
AGO,1968,0.0,5868203.0
ALB,1968,0.0,2022272.0
AND,1968,0.0,17079.0
ARE,1968,0.0,213582.0
ARG,1968,0.0,23112971.0
ARM,1968,0.0,2416461.0
ASM,1968,0.0,25608.0
ATG,1968,0.0,62658.0
AUS,1968,0.0,12009000.0
AUT,1968,0.0,7415403.0
AZE,1968,0.0,4948500.0
BDI,1968,0.0,3352397.0
BEL,1968,0.0,9618756.0
BEN,1968,0.0,2901218.0
BFA,1968,0.0,5422119.0
BGD,1968,0.0,63995652.0
BGR,1968,0.0,8369603.0
BHR,1968,0.0,210801.0
BHS,1968,0.0,165456.0
BIH,1968,0.0,3723067.0
BLR,1968,0.0,8874552.0
BLZ,1968,0.0,114825.0
BMU,1968,0.0,53000.0
BOL,1968,0.0,4389249.0
BRA,1968,0.0,91659246.0
BRB,1968,0.0,239905.0
BRN,1968,0.0,122764.0
BTN,1968,0.0,280102.0
BWA,1968,0.0,582655.0
CAF,1968,0.0,1975257.0
CAN,1968,0.0,20744000.0
CHE,1968,0.0,6067714.0
CHL,1968,0.0,9491502.0
CHN,1968,0.0,774510000.0
CIV,1968,0.0,5050106.0
CMR,1968,0.0,6127193.0
COD,1968,0.0,19022799.0
COG,1968,0.0,1316130.0
COL,1968,0.0,19872503.0
COM,1968,0.0,229971.0
CPV,1968,0.0,269408.0
CRI,1968,0.0,1756333.0
CUB,1968,0.0,8550286.0
CUW,1968,0.0,140298.0
CYM,1968,0.0,9981.0
CYP,1968,0.0,632452.0
CZE,1968,0.0,9876346.0
DEU,1968,0.0,77294314.0
DJI,1968,0.0,127668.0
DMA,1968,0.0,66865.0
DNK,1968,0.0,4864883.0
DOM,1968,0.0,4230877.0
DZA,1968,0.0,13190975.0
ECU,1968,0.0,5825663.0
EGY,1968,0.0,33204629.0
ERI,1968,0.0,1209602.0
ESP,1968,0.0,33113134.0
EST,1968,0.0,1331214.0
ETH,1968,0.0,26778653.0
FIN,1968,0.0,4626469.0
FJI,1968,0.0,505979.0
FRA,1968,0.0,50817020.0
FRO,1968,0.0,37630.0
FSM,1968,0.0,55553.0
GAB,1968,0.0,573611.0
GBR,1968,0.0,55211700.0
GEO,1968,0.0,4042300.0
GHA,1968,0.0,8418152.0
GIB,1968,0.0,25610.0
GIN,1968,0.0,4067333.0
GMB,1968,0.0,499151.0
GNB,1968,0.0,583475.0
GNQ,1968,0.0,315325.0
GRC,1968,0.0,8740765.0
GRD,1968,0.0,99056.0
GRL,1968,0.0,43400.0
GTM,1968,0.0,5184095.0
GUM,1968,0.0,85046.0
GUY,1968,0.0,685887.0
HKG,1968,0.0,3802700.0
HND,1968,0.0,2622982.0
HRV,1968,0.0,4365628.0
HTI,1968,0.0,4514006.0
HUN,1968,0.0,10255815.0
IDN,1968,0.0,109138723.0
IND,1968,0.0,533431909.0
IRL,1968,0.0,2915550.0
IRN,1968,0.0,26875302.0
IRQ,1968,0.0,9156132.0
ISL,1968,0.0,201488.0
ISR,1968,0.0,2803000.0
ITA,1968,0.0,53235750.0
JAM,1968,0.0,1812209.0
JOR,1968,0.0,1366644.0
JPN,1968,0.0,101011000.0
KAZ,1968,0.0,11777849.0
KEN,1968,0.0,10613877.0
KGZ,1968,0.0,2818300.0
KHM,1968,0.0,6553109.0
KIR,1968,0.0,55511.0
KNA,1968,0.0,47772.0
KOR,1968,0.0,30838302.0
KWT,1968,0.0,681117.0
LAO,1968,0.0,2551070.0
LBN,1968,0.0,2262291.0
LBR,1968,0.0,1389453.0
LBY,1968,0.0,1819393.0
LCA,1968,0.0,100400.0
LIE,1968,0.0,20011.0
LKA,1968,0.0,11846815.0
LSO,1968,0.0,952992.0
LTU,1968,0.0,3078850.0
LUX,1968,0.0,335850.0
LVA,1968,0.0,2323619.0
MAC,1968,0.0,232929.0
MAR,1968,0.0,14490077.0
MCO,1968,0.0,23481.0
MDA,1968,0.0,2400264.0
MDG,1968,0.0,6270528.0
MDV,1968,0.0,116049.0
MEX,1968,0.0,47170337.0
MHL,1968,0.0,21001.0
MKD,1968,0.0,1610537.0
MLI,1968,0.0,5973762.0
MLT,1968,0.0,307900.0
MMR,1968,0.0,26044111.0
MNE,1968,0.0,517481.0
MNG,1968,0.0,1230406.0
MNP,1968,0.0,10440.0
MOZ,1968,0.0,8035529.0
MRT,1968,0.0,1056393.0
MUS,1968,0.0,798413.0
MWI,1968,0.0,4403430.0
MYS,1968,0.0,9821308.0
NAM,1968,0.0,712427.0
NCL,1968,0.0,99500.0
NER,1968,0.0,4417954.0
NGA,1968,0.0,53210119.0
NIC,1968,0.0,2291300.0
NLD,1968,0.0,12729721.0
NOR,1968,0.0,3816486.0
NPL,1968,0.0,11970411.0
NRU,1968,0.0,6288.0
NZL,1968,0.0,2748100.0
OMN,1968,0.0,637379.0
PAK,1968,0.0,56124743.0
PAN,1968,0.0,1432255.0
PER,1968,0.0,12843249.0
PHL,1968,0.0,35544973.0
PLW,1968,0.0,11079.0
PNG,1968,0.0,2375356.0
POL,1968,0.0,32294655.0
PRI,1968,0.0,2662064.0
PRK,1968,0.0,14216305.0
PRT,1968,0.0,8836650.0
PRY,1968,0.0,2301887.0
PSE,1968,0.0,2301887.0
PYF,1968,0.0,109832.0
QAT,1968,0.0,93022.0
ROU,1968,0.0,19799831.0
RUS,1968,0.0,128928000.0
RWA,1968,0.0,3662010.0
SAU,1968,0.0,5604582.0
SDN,1968,0.0,10638899.0
SEN,1968,0.0,4117659.0
SGP,1968,0.0,2012000.0
SLB,1968,0.0,163973.0
SLE,1968,0.0,2672370.0
SLV,1968,0.0,3443251.0
SMR,1968,0.0,18291.0
SOM,1968,0.0,3532420.0
SRB,1968,0.0,6915000.0
SSD,1968,0.0,3261725.0
STP,1968,0.0,74739.0
SUR,1968,0.0,355468.0
SVK,1968,0.0,4483915.0
SVN,1968,0.0,1704546.0
SWE,1968,0.0,7912273.0
SWZ,1968,0.0,420373.0
SXM,1968,0.0,5354.0
SYC,1968,0.0,51134.0
SYR,1968,0.0,5912715.0
TCA,1968,0.0,5668.0
TCD,1968,0.0,3526770.0
TGO,1968,0.0,2038765.0
THA,1968,0.0,33807357.0
TJK,1968,0.0,2806566.0
TKM,1968,0.0,2078581.0
TLS,1968,0.0,534649.0
TON,1968,0.0,83430.0
TTO,1968,0.0,967699.0
TUN,1968,0.0,4785003.0
TUR,1968,0.0,33884075.0
TUV,1968,0.0,5729.0
TZA,1968,0.0,12739965.0
UGA,1968,0.0,9696370.0
UKR,1968,0.0,46635196.0
URY,1968,0.0,2754417.0
USA,1968,0.0,200706000.0
UZB,1968,0.0,11261600.0
VCT,1968,0.0,95758.0
VEN,1968,0.0,10672654.0
VGB,1968,0.0,8649.0
VIR,1968,0.0,55700.0
VNM,1968,0.0,40145287.0
VUT,1968,0.0,81782.0
WSM,1968,0.0,138154.0
XKX,1968,0.0,1163000.0
YEM,1968,0.0,6515904.0
ZAF,1968,0.0,21050540.0
ZMB,1968,0.0,4029173.0
ZWE,1968,0.0,4886347.0
ABW,1969,0.0,59330.0
AFG,1969,0.0,10494489.0
AGO,1969,0.0,5928386.0
ALB,1969,0.0,2081695.0
AND,1969,0.0,18449.0
ARE,1969,0.0,253261.0
ARG,1969,0.0,23472028.0
ARM,1969,0.0,2476359.0
ASM,1969,0.0,26396.0
ATG,1969,0.0,63742.0
AUS,1969,0.0,12263000.0
AUT,1969,0.0,7441055.0
AZE,1969,0.0,5063300.0
BDI,1969,0.0,3424429.0
BEL,1969,0.0,9646032.0
BEN,1969,0.0,2961166.0
BFA,1969,0.0,5515747.0
BGD,1969,0.0,65866908.0
BGR,1969,0.0,8434172.0
BHR,1969,0.0,216696.0
BHS,1969,0.0,172745.0
BIH,1969,0.0,3770376.0
BLR,1969,0.0,8960304.0
BLZ,1969,0.0,118145.0
BMU,1969,0.0,54000.0
BOL,1969,0.0,4486098.0
BRA,1969,0.0,94000381.0
BRB,1969,0.0,240594.0
BRN,1969,0.0,128012.0
BTN,1969,0.0,289296.0
BWA,1969,0.0,586737.0
CAF,1969,0.0,2021519.0
CAN,1969,0.0,21028000.0
CHE,1969,0.0,6136387.0
CHL,1969,0.0,9656299.0
CHN,1969,0.0,796025000.0
CIV,1969,0.0,5255149.0
CMR,1969,0.0,6286232.0
COD,1969,0.0,19583123.0
COG,1969,0.0,1355699.0
COL,1969,0.0,20392264.0
COM,1969,0.0,236002.0
CPV,1969,0.0,278524.0
CRI,1969,0.0,1805968.0
CUB,1969,0.0,8709654.0
CUW,1969,0.0,142581.0
CYM,1969,0.0,10181.0
CYP,1969,0.0,636821.0
CZE,1969,0.0,9896580.0
DEU,1969,0.0,77909682.0
DJI,1969,0.0,135390.0
DMA,1969,0.0,68007.0
DNK,1969,0.0,4891860.0
DOM,1969,0.0,4352954.0
DZA,1969,0.0,13491016.0
ECU,1969,0.0,5997037.0
EGY,1969,0.0,33995955.0
ERI,1969,0.0,1240562.0
ESP,1969,0.0,33441054.0
EST,1969,0.0,1345249.0
ETH,1969,0.0,27530388.0
FIN,1969,0.0,4623785.0
FJI,1969,0.0,516952.0
FRA,1969,0.0,51272683.0
FRO,1969,0.0,38011.0
FSM,1969,0.0,57236.0
GAB,1969,0.0,584628.0
GBR,1969,0.0,55441750.0
GEO,1969,0.0,4080300.0
GHA,1969,0.0,8629855.0
GIB,1969,0.0,26162.0
GIN,1969,0.0,4145194.0
GMB,1969,0.0,513686.0
GNB,1969,0.0,587880.0
GNQ,1969,0.0,318846.0
GRC,1969,0.0,8772764.0
GRD,1969,0.0,98975.0
GRL,1969,0.0,44900.0
GTM,1969,0.0,5320100.0
GUM,1969,0.0,86534.0
GUY,1969,0.0,695919.0
HKG,1969,0.0,3863900.0
HND,1969,0.0,2701381.0
HRV,1969,0.0,4391490.0
HTI,1969,0.0,4596642.0
HUN,1969,0.0,10298723.0
IDN,1969,0.0,112149246.0
IND,1969,0.0,545314670.0
IRL,1969,0.0,2932650.0
IRN,1969,0.0,27643685.0
IRQ,1969,0.0,9476737.0
ISL,1969,0.0,203369.0
ISR,1969,0.0,2877000.0
ITA,1969,0.0,53537950.0
JAM,1969,0.0,1834615.0
JOR,1969,0.0,1466428.0
JPN,1969,0.0,102219000.0
KAZ,1969,0.0,12042478.0
KEN,1969,0.0,11039551.0
KGZ,1969,0.0,2894800.0
KHM,1969,0.0,6679708.0
KIR,1969,0.0,56324.0
KNA,1969,0.0,46135.0
KOR,1969,0.0,31544266.0
KWT,1969,0.0,743044.0
LAO,1969,0.0,2612111.0
LBN,1969,0.0,2323823.0
LBR,1969,0.0,1425879.0
LBY,1969,0.0,1862823.0
LCA,1969,0.0,101605.0
LIE,1969,0.0,20558.0
LKA,1969,0.0,12119207.0
LSO,1969,0.0,987909.0
LTU,1969,0.0,3107321.0
LUX,1969,0.0,337500.0
LVA,1969,0.0,2343173.0
MAC,1969,0.0,240416.0
MAR,1969,0.0,14876982.0
MCO,1969,0.0,23875.0
MDA,1969,0.0,2429193.0
MDG,1969,0.0,6450324.0
MDV,1969,0.0,119569.0
MEX,1969,0.0,48714394.0
MHL,1969,0.0,22623.0
MKD,1969,0.0,1633502.0
MLI,1969,0.0,6061764.0
MLT,1969,0.0,304300.0
MMR,1969,0.0,26659479.0
MNE,1969,0.0,513340.0
MNG,1969,0.0,1261887.0
MNP,1969,0.0,9952.0
MOZ,1969,0.0,8217930.0
MRT,1969,0.0,1088832.0
MUS,1969,0.0,812405.0
MWI,1969,0.0,4512861.0
MYS,1969,0.0,10061684.0
NAM,1969,0.0,732881.0
NCL,1969,0.0,104000.0
NER,1969,0.0,4542993.0
NGA,1969,0.0,54360750.0
NIC,1969,0.0,2366635.0
NLD,1969,0.0,12877984.0
NOR,1969,0.0,3847707.0
NPL,1969,0.0,12231874.0
NRU,1969,0.0,6508.0
NZL,1969,0.0,2772800.0
OMN,1969,0.0,653593.0
PAK,1969,0.0,57676805.0
PAN,1969,0.0,1473965.0
PER,1969,0.0,13213739.0
PHL,1969,0.0,36477170.0
PLW,1969,0.0,11159.0
PNG,1969,0.0,2430922.0
POL,1969,0.0,32548300.0
PRI,1969,0.0,2684150.0
PRK,1969,0.0,14605481.0
PRT,1969,0.0,8757705.0
PRY,1969,0.0,2355122.0
PSE,1969,0.0,2355122.0
PYF,1969,0.0,113803.0
QAT,1969,0.0,104517.0
ROU,1969,0.0,20009141.0
RUS,1969,0.0,129664000.0
RWA,1969,0.0,3777879.0
SAU,1969,0.0,5844843.0
SDN,1969,0.0,10966145.0
SEN,1969,0.0,4240859.0
SGP,1969,0.0,2042500.0
SLB,1969,0.0,168399.0
SLE,1969,0.0,2724901.0
SLV,1969,0.0,3530958.0
SMR,1969,0.0,18403.0
SOM,1969,0.0,3625274.0
SRB,1969,0.0,6945000.0
SSD,1969,0.0,3301892.0
STP,1969,0.0,76059.0
SUR,1969,0.0,367618.0
SVK,1969,0.0,4518607.0
SVN,1969,0.0,1713874.0
SWE,1969,0.0,7968072.0
SWZ,1969,0.0,431366.0
SXM,1969,0.0,5795.0
SYC,1969,0.0,52365.0
SYR,1969,0.0,6111364.0
TCA,1969,0.0,5663.0
TCD,1969,0.0,3595152.0
TGO,1969,0.0,2120486.0
THA,1969,0.0,34787583.0
TJK,1969,0.0,2899854.0
TKM,1969,0.0,2139557.0
TLS,1969,0.0,544242.0
TON,1969,0.0,84997.0
TTO,1969,0.0,978642.0
TUN,1969,0.0,4915162.0
TUR,1969,0.0,34721990.0
TUV,1969,0.0,5779.0
TZA,1969,0.0,13167782.0
UGA,1969,0.0,10006526.0
UKR,1969,0.0,46990889.0
URY,1969,0.0,2773957.0
USA,1969,0.0,202677000.0
UZB,1969,0.0,11641640.0
VCT,1969,0.0,97126.0
VEN,1969,0.0,11011335.0
VGB,1969,0.0,9117.0
VIR,1969,0.0,60300.0
VNM,1969,0.0,41015865.0
VUT,1969,0.0,84350.0
WSM,1969,0.0,140457.0
XKX,1969,0.0,1191000.0
YEM,1969,0.0,6673981.0
ZAF,1969,0.0,21704214.0
ZMB,1969,0.0,4159007.0
ZWE,1969,0.0,5044163.0
ABW,1970,0.0,59106.0
AFG,1970,0.0,10752971.0
AGO,1970,0.0,6029700.0
ALB,1970,0.0,2135479.0
AND,1970,0.0,19860.0
ARE,1970,0.0,298084.0
ARG,1970,0.0,23842803.0
ARM,1970,0.0,2534377.0
ASM,1970,0.0,27075.0
ATG,1970,0.0,64517.0
AUS,1970,0.0,12507000.0
AUT,1970,0.0,7467086.0
AZE,1970,0.0,5172050.0
BDI,1970,0.0,3497834.0
BEL,1970,0.0,9655549.0
BEN,1970,0.0,3023443.0
BFA,1970,0.0,5611666.0
BGD,1970,0.0,67541860.0
BGR,1970,0.0,8489574.0
BHR,1970,0.0,222555.0
BHS,1970,0.0,179129.0
BIH,1970,0.0,3815561.0
BLR,1970,0.0,9040000.0
BLZ,1970,0.0,120905.0
BMU,1970,0.0,55000.0
BOL,1970,0.0,4585693.0
BRA,1970,0.0,96369875.0
BRB,1970,0.0,241397.0
BRN,1970,0.0,133343.0
BTN,1970,0.0,298894.0
BWA,1970,0.0,592244.0
CAF,1970,0.0,2067356.0
CAN,1970,0.0,21324000.0
CHE,1970,0.0,6180877.0
CHL,1970,0.0,9820481.0
CHN,1970,0.0,818315000.0
CIV,1970,0.0,5477086.0
CMR,1970,0.0,6452787.0
COD,1970,0.0,20151733.0
COG,1970,0.0,1396989.0
COL,1970,0.0,20905254.0
COM,1970,0.0,242351.0
CPV,1970,0.0,287262.0
CRI,1970,0.0,1855697.0
CUB,1970,0.0,8869636.0
CUW,1970,0.0,144739.0
CYM,1970,0.0,10533.0
CYP,1970,0.0,640804.0
CZE,1970,0.0,9858071.0
DEU,1970,0.0,78169289.0
DJI,1970,0.0,144379.0
DMA,1970,0.0,68895.0
DNK,1970,0.0,4928757.0
DOM,1970,0.0,4475871.0
DZA,1970,0.0,13795915.0
ECU,1970,0.0,6172215.0
EGY,1970,0.0,34781986.0
ERI,1970,0.0,1272748.0
ESP,1970,0.0,33814531.0
EST,1970,0.0,1360076.0
ETH,1970,0.0,28308246.0
FIN,1970,0.0,4606307.0
FJI,1970,0.0,527634.0
FRA,1970,0.0,51724116.0
FRO,1970,0.0,38416.0
FSM,1970,0.0,58989.0
GAB,1970,0.0,597192.0
GBR,1970,0.0,55663250.0
GEO,1970,0.0,4119900.0
GHA,1970,0.0,8861895.0
GIB,1970,0.0,26685.0
GIN,1970,0.0,4222374.0
GMB,1970,0.0,528731.0
GNB,1970,0.0,591663.0
GNQ,1970,0.0,316955.0
GRC,1970,0.0,8792806.0
GRD,1970,0.0,98794.0
GRL,1970,0.0,46400.0
GTM,1970,0.0,5455197.0
GUM,1970,0.0,88300.0
GUY,1970,0.0,705261.0
HKG,1970,0.0,3959000.0
HND,1970,0.0,2782753.0
HRV,1970,0.0,4412252.0
HTI,1970,0.0,4680812.0
HUN,1970,0.0,10337910.0
IDN,1970,0.0,115228394.0
IND,1970,0.0,557501301.0
IRL,1970,0.0,2957250.0
IRN,1970,0.0,28449705.0
IRQ,1970,0.0,9811347.0
ISL,1970,0.0,204438.0
ISR,1970,0.0,2974000.0
ITA,1970,0.0,53821850.0
JAM,1970,0.0,1859091.0
JOR,1970,0.0,1557374.0
JPN,1970,0.0,103403000.0
KAZ,1970,0.0,12265305.0
KEN,1970,0.0,11473087.0
KGZ,1970,0.0,2959900.0
KHM,1970,0.0,6708525.0
KIR,1970,0.0,57437.0
KNA,1970,0.0,44968.0
KOR,1970,0.0,32240827.0
KWT,1970,0.0,802786.0
LAO,1970,0.0,2675283.0
LBN,1970,0.0,2381791.0
LBR,1970,0.0,1463563.0
LBY,1970,0.0,1909177.0
LCA,1970,0.0,103090.0
LIE,1970,0.0,21089.0
LKA,1970,0.0,12388769.0
LSO,1970,0.0,1023481.0
LTU,1970,0.0,3139689.0
LUX,1970,0.0,339171.0
LVA,1970,0.0,2359164.0
MAC,1970,0.0,247284.0
MAR,1970,0.0,15274351.0
MCO,1970,0.0,24270.0
MDA,1970,0.0,2456514.0
MDG,1970,0.0,6639751.0
MDV,1970,0.0,123243.0
MEX,1970,0.0,50289306.0
MHL,1970,0.0,23969.0
MKD,1970,0.0,1656783.0
MLI,1970,0.0,6153587.0
MLT,1970,0.0,302650.0
MMR,1970,0.0,27284112.0
MNE,1970,0.0,512407.0
MNG,1970,0.0,1293880.0
MNP,1970,0.0,10143.0
MOZ,1970,0.0,8411676.0
MRT,1970,0.0,1122198.0
MUS,1970,0.0,826000.0
MWI,1970,0.0,4625141.0
MYS,1970,0.0,10306508.0
NAM,1970,0.0,754467.0
NCL,1970,0.0,112000.0
NER,1970,0.0,4669708.0
NGA,1970,0.0,55569264.0
NIC,1970,0.0,2444767.0
NLD,1970,0.0,13038526.0
NOR,1970,0.0,3875763.0
NPL,1970,0.0,12501285.0
NRU,1970,0.0,6663.0
NZL,1970,0.0,2810700.0
OMN,1970,0.0,670693.0
PAK,1970,0.0,59290872.0
PAN,1970,0.0,1516188.0
PER,1970,0.0,13562371.0
PHL,1970,0.0,37435586.0
PLW,1970,0.0,11366.0
PNG,1970,0.0,2489059.0
POL,1970,0.0,32664300.0
PRI,1970,0.0,2718000.0
PRK,1970,0.0,14996879.0
PRT,1970,0.0,8680431.0
PRY,1970,0.0,2408787.0
PSE,1970,0.0,2408787.0
PYF,1970,0.0,117891.0
QAT,1970,0.0,118007.0
ROU,1970,0.0,20250398.0
RUS,1970,0.0,130404000.0
RWA,1970,0.0,3896367.0
SAU,1970,0.0,6106191.0
SDN,1970,0.0,11305206.0
SEN,1970,0.0,4367744.0
SGP,1970,0.0,2074507.0
SLB,1970,0.0,172833.0
SLE,1970,0.0,2778557.0
SLV,1970,0.0,3619090.0
SMR,1970,0.0,18169.0
SOM,1970,0.0,3720977.0
SRB,1970,0.0,6972000.0
SSD,1970,0.0,3342410.0
STP,1970,0.0,77583.0
SUR,1970,0.0,379918.0
SVK,1970,0.0,4538223.0
SVN,1970,0.0,1724891.0
SWE,1970,0.0,8042801.0
SWZ,1970,0.0,442865.0
SXM,1970,0.0,6260.0
SYC,1970,0.0,53600.0
SYR,1970,0.0,6319199.0
TCA,1970,0.0,5665.0
TCD,1970,0.0,3667394.0
TGO,1970,0.0,2197383.0
THA,1970,0.0,35791728.0
TJK,1970,0.0,2993019.0
TKM,1970,0.0,2201432.0
TLS,1970,0.0,554021.0
TON,1970,0.0,86484.0
TTO,1970,0.0,988890.0
TUN,1970,0.0,5047404.0
TUR,1970,0.0,35540990.0
TUV,1970,0.0,5814.0
TZA,1970,0.0,13618192.0
UGA,1970,0.0,10317212.0
UKR,1970,0.0,47279086.0
URY,1970,0.0,2790265.0
USA,1970,0.0,205052000.0
UZB,1970,0.0,12011361.0
VCT,1970,0.0,98459.0
VEN,1970,0.0,11355475.0
VGB,1970,0.0,9581.0
VIR,1970,0.0,63476.0
VNM,1970,0.0,41928849.0
VUT,1970,0.0,87019.0
WSM,1970,0.0,142771.0
XKX,1970,0.0,1219000.0
YEM,1970,0.0,6843607.0
ZAF,1970,0.0,22368306.0
ZMB,1970,0.0,4281671.0
ZWE,1970,0.0,5202918.0
ABW,1971,0.0,58816.0
AFG,1971,0.0,11015857.0
AGO,1971,0.0,6177049.0
ALB,1971,0.0,2187853.0
AND,1971,0.0,21322.0
ARE,1971,0.0,344513.0
ARG,1971,0.0,24223379.0
ARM,1971,0.0,2590923.0
ASM,1971,0.0,27593.0
ATG,1971,0.0,64769.0
AUS,1971,0.0,12937000.0
AUT,1971,0.0,7500482.0
AZE,1971,0.0,5282950.0
BDI,1971,0.0,3582070.0
BEL,1971,0.0,9673162.0
BEN,1971,0.0,3088381.0
BFA,1971,0.0,5707793.0
BGD,1971,0.0,68376204.0
BGR,1971,0.0,8536395.0
BHR,1971,0.0,230992.0
BHS,1971,0.0,184435.0
BIH,1971,0.0,3859242.0
BLR,1971,0.0,9115576.0
BLZ,1971,0.0,123091.0
BMU,1971,0.0,54600.0
BOL,1971,0.0,4688267.0
BRA,1971,0.0,98766288.0
BRB,1971,0.0,242350.0
BRN,1971,0.0,138666.0
BTN,1971,0.0,308837.0
BWA,1971,0.0,604139.0
CAF,1971,0.0,2111224.0
CAN,1971,0.0,21962032.0
CHE,1971,0.0,6213399.0
CHL,1971,0.0,9984378.0
CHN,1971,0.0,841105000.0
CIV,1971,0.0,5718867.0
CMR,1971,0.0,6627350.0
COD,1971,0.0,20712952.0
COG,1971,0.0,1440159.0
COL,1971,0.0,21405413.0
COM,1971,0.0,249066.0
CPV,1971,0.0,293505.0
CRI,1971,0.0,1905486.0
CUB,1971,0.0,9025709.0
CUW,1971,0.0,147389.0
CYM,1971,0.0,11117.0
CYP,1971,0.0,644413.0
CZE,1971,0.0,9826815.0
DEU,1971,0.0,78312842.0
DJI,1971,0.0,154225.0
DMA,1971,0.0,69430.0
DNK,1971,0.0,4963126.0
DOM,1971,0.0,4599841.0
DZA,1971,0.0,14110271.0
ECU,1971,0.0,6350944.0
EGY,1971,0.0,35555969.0
ERI,1971,0.0,1306234.0
ESP,1971,0.0,34224490.0
EST,1971,0.0,1376955.0
ETH,1971,0.0,29099594.0
FIN,1971,0.0,4612124.0
FJI,1971,0.0,538000.0
FRA,1971,0.0,52185222.0
FRO,1971,0.0,38861.0
FSM,1971,0.0,60673.0
GAB,1971,0.0,609693.0
GBR,1971,0.0,55896223.0
GEO,1971,0.0,4163000.0
GHA,1971,0.0,9108878.0
GIB,1971,0.0,27069.0
GIN,1971,0.0,4298087.0
GMB,1971,0.0,544317.0
GNB,1971,0.0,594501.0
GNQ,1971,0.0,311952.0
GRC,1971,0.0,8831036.0
GRD,1971,0.0,98535.0
GRL,1971,0.0,47200.0
GTM,1971,0.0,5589563.0
GUM,1971,0.0,90505.0
GUY,1971,0.0,713904.0
HKG,1971,0.0,4045300.0
HND,1971,0.0,2867501.0
HRV,1971,0.0,4431275.0
HTI,1971,0.0,4766423.0
HUN,1971,0.0,10367537.0
IDN,1971,0.0,118347135.0
IND,1971,0.0,569999178.0
IRL,1971,0.0,2992050.0
IRN,1971,0.0,29273682.0
IRQ,1971,0.0,10154928.0
ISL,1971,0.0,206098.0
ISR,1971,0.0,3069000.0
ITA,1971,0.0,54073490.0
JAM,1971,0.0,1886143.0
JOR,1971,0.0,1636320.0
JPN,1971,0.0,105697000.0
KAZ,1971,0.0,12444338.0
KEN,1971,0.0,11898457.0
KGZ,1971,0.0,3022300.0
KHM,1971,0.0,6696324.0
KIR,1971,0.0,58535.0
KNA,1971,0.0,44583.0
KOR,1971,0.0,32882704.0
KWT,1971,0.0,858734.0
LAO,1971,0.0,2740732.0
LBN,1971,0.0,2442137.0
LBR,1971,0.0,1501658.0
LBY,1971,0.0,1958320.0
LCA,1971,0.0,104781.0
LIE,1971,0.0,21517.0
LKA,1971,0.0,12654651.0
LSO,1971,0.0,1059879.0
LTU,1971,0.0,3179041.0
LUX,1971,0.0,342421.0
LVA,1971,0.0,2376389.0
MAC,1971,0.0,249832.0
MAR,1971,0.0,15677300.0
MCO,1971,0.0,24610.0
MDA,1971,0.0,2483032.0
MDG,1971,0.0,6840457.0
MDV,1971,0.0,127066.0
MEX,1971,0.0,51897675.0
MHL,1971,0.0,24680.0
MKD,1971,0.0,1679012.0
MLI,1971,0.0,6247878.0
MLT,1971,0.0,302700.0
MMR,1971,0.0,27914953.0
MNE,1971,0.0,515449.0
MNG,1971,0.0,1327781.0
MNP,1971,0.0,11279.0
MOZ,1971,0.0,8622890.0
MRT,1971,0.0,1156361.0
MUS,1971,0.0,839230.0
MWI,1971,0.0,4742480.0
MYS,1971,0.0,10552557.0
NAM,1971,0.0,776995.0
NCL,1971,0.0,120000.0
NER,1971,0.0,4797068.0
NGA,1971,0.0,56837614.0
NIC,1971,0.0,2525481.0
NLD,1971,0.0,13194497.0
NOR,1971,0.0,3903039.0
NPL,1971,0.0,12774870.0
NRU,1971,0.0,6778.0
NZL,1971,0.0,2853000.0
OMN,1971,0.0,688803.0
PAK,1971,0.0,60878781.0
PAN,1971,0.0,1559072.0
PER,1971,0.0,13911968.0
PHL,1971,0.0,38421746.0
PLW,1971,0.0,11740.0
PNG,1971,0.0,2549315.0
POL,1971,0.0,32783500.0
PRI,1971,0.0,2762190.0
PRK,1971,0.0,15381626.0
PRT,1971,0.0,8643756.0
PRY,1971,0.0,2463777.0
PSE,1971,0.0,2463777.0
PYF,1971,0.0,122108.0
QAT,1971,0.0,133096.0
ROU,1971,0.0,20461567.0
RUS,1971,0.0,131155000.0
RWA,1971,0.0,4015403.0
SAU,1971,0.0,6396658.0
SDN,1971,0.0,11668921.0
SEN,1971,0.0,4498616.0
SGP,1971,0.0,2112900.0
SLB,1971,0.0,177264.0
SLE,1971,0.0,2832392.0
SLV,1971,0.0,3708010.0
SMR,1971,0.0,18212.0
SOM,1971,0.0,3818389.0
SRB,1971,0.0,7013000.0
SSD,1971,0.0,3396808.0
STP,1971,0.0,79226.0
SUR,1971,0.0,392026.0
SVK,1971,0.0,4557449.0
SVN,1971,0.0,1738335.0
